0.879000 0.000000 1.777326 0.886847 
0.879000 0.900000 1.777278 0.886847 
0.879000 1.800000 1.777299 0.886847 
0.879000 2.700000 1.777307 0.886847 
0.879000 3.600000 1.777315 0.886847 
0.879000 4.500000 1.777318 0.886847 
0.879000 5.400000 1.777320 0.886847 
0.879000 6.300000 1.777322 0.886847 
0.879000 7.200000 1.777323 0.886847 
0.879000 8.099999 1.777323 0.886847 
0.879000 9.000000 1.777323 0.886847 
0.879000 9.900000 1.777324 0.886847 
0.879000 10.799999 1.777324 0.886847 
0.879000 11.700000 1.777324 0.886847 
0.879000 12.599999 1.777324 0.886847 
0.879000 13.500000 1.777324 0.886847 
0.879000 14.400000 1.777324 0.886847 
0.879000 15.299999 1.777324 0.886846 
0.879000 16.199999 1.777324 0.886846 
0.879000 17.100000 1.777324 0.886846 
0.879000 18.000000 1.777324 0.886846 
0.879000 18.900000 1.777324 0.886846 
0.879000 19.799999 1.777324 0.886846 
0.879000 20.699999 1.777324 0.886846 
0.879000 21.599998 1.777324 0.886846 
0.879000 22.500000 1.777324 0.886846 
0.879000 23.400000 1.777324 0.886846 
0.879000 24.299999 1.777324 0.886846 
0.879000 25.199999 1.777324 0.886846 
0.879000 26.099998 1.777324 0.886846 
0.879000 27.000000 1.777324 0.886846 
0.879000 27.900000 1.777324 0.886846 
0.879000 28.799999 1.777324 0.886846 
0.879000 29.699999 1.777324 0.886846 
0.879000 30.599998 1.777324 0.886846 
0.879000 31.500000 1.777324 0.886846 
0.879000 32.399998 1.777324 0.886846 
0.879000 33.299999 1.777324 0.886846 
0.879000 34.200001 1.777324 0.886846 
0.879000 35.099998 1.777324 0.886846 
0.879000 36.000000 1.777324 0.886846 
0.879000 36.899998 1.777324 0.886846 
0.879000 37.799999 1.777324 0.886846 
0.879000 38.700001 1.777324 0.886846 
0.879000 39.599998 1.777324 0.886846 
0.879000 40.500000 1.777324 0.886846 
0.879000 41.399998 1.777324 0.886846 
0.879000 42.299999 1.777324 0.886846 
0.879000 43.199997 1.777324 0.886846 
0.879000 44.099998 1.777324 0.886846 
0.879000 45.000000 1.777324 0.886846 
0.879000 45.899998 1.777324 0.886846 
0.879000 46.799999 1.777324 0.886846 
0.879000 47.699997 1.777324 0.886846 
0.879000 48.599998 1.777324 0.886846 
0.879000 49.500000 1.777324 0.886846 
0.879000 50.399998 1.777324 0.886846 
0.879000 51.299999 1.777324 0.886846 
0.879000 52.199997 1.777324 0.886846 
0.879000 53.099998 1.777324 0.886846 
0.879000 54.000000 1.777324 0.886846 
0.879000 54.899998 1.777324 0.886846 
0.879000 55.799999 1.777324 0.886846 
0.879000 56.699997 1.777324 0.886846 
0.879000 57.599998 1.777324 0.886846 
0.879000 58.500000 1.777324 0.886846 
0.879000 59.399998 1.777324 0.886846 
0.879000 60.299999 1.777324 0.886846 
0.879000 61.199997 1.777324 0.886846 
0.879000 62.099998 1.777324 0.886846 
0.879000 63.000000 1.777324 0.886846 
0.879000 63.899998 1.777324 0.886846 
0.879000 64.799995 1.777324 0.886846 
0.879000 65.699997 1.777324 0.886846 
0.879000 66.599998 1.777324 0.886846 
0.879000 67.500000 1.777324 0.886846 
0.879000 68.400002 1.777324 0.886846 
0.879000 69.299995 1.777324 0.886846 
0.879000 70.199997 1.777324 0.886846 
0.879000 71.099998 1.777324 0.886846 
0.879000 72.000000 1.777324 0.886846 
0.879000 72.900002 1.777324 0.886846 
0.879000 73.799995 1.777324 0.886846 
0.879000 74.699997 1.777324 0.886846 
0.879000 75.599998 1.777324 0.886846 
0.879000 76.500000 1.777324 0.886846 
0.879000 77.400002 1.777324 0.886846 
0.879000 78.299995 1.777324 0.886846 
0.879000 79.199997 1.777324 0.886846 
0.879000 80.099998 1.777324 0.886846 
0.879000 81.000000 1.777324 0.886846 
0.879000 81.900002 1.777324 0.886846 
0.879000 82.799995 1.777324 0.886846 
0.879000 83.699997 1.777324 0.886846 
0.879000 84.599998 1.777324 0.886846 
0.879000 85.500000 1.777324 0.886846 
0.879000 86.399994 1.777324 0.886846 
0.879000 87.299995 1.777324 0.886846 
0.879000 88.199997 1.777324 0.886846 
0.879000 89.099998 1.777324 0.886846 
0.879000 90.000000 1.777324 0.886846 
0.879000 90.899994 1.777324 0.886846 
0.879000 91.799995 1.777324 0.886846 
0.879000 92.699997 1.777324 0.886846 
0.879000 93.599998 1.777324 0.886846 
0.879000 94.500000 1.777324 0.886846 
0.879000 95.399994 1.777324 0.886846 
0.879000 96.299995 1.777324 0.886846 
0.879000 97.199997 1.777324 0.886846 
0.879000 98.099998 1.777324 0.886846 
0.879000 99.000000 1.777324 0.886846 
0.879000 99.899994 1.777324 0.886846 
